zone;X;Y;time;idleDRTVehicles
218;453000.0;5739000.0;33793.0;12
218;453000.0;5739000.0;54084.0;11
218;453000.0;5739000.0;54369.0;10
218;453000.0;5739000.0;54656.0;9
218;453000.0;5739000.0;55521.0;8
218;453000.0;5739000.0;55695.0;7
218;453000.0;5739000.0;55864.0;8
218;453000.0;5739000.0;55940.0;7
218;453000.0;5739000.0;56036.0;6
218;453000.0;5739000.0;56083.0;5
218;453000.0;5739000.0;56265.0;4
218;453000.0;5739000.0;56319.0;3
218;453000.0;5739000.0;56669.0;2
218;453000.0;5739000.0;56988.0;1
218;453000.0;5739000.0;57064.0;0
218;453000.0;5739000.0;61253.0;1
218;453000.0;5739000.0;61695.0;2
218;453000.0;5739000.0;62285.0;3
218;453000.0;5739000.0;63654.0;4
218;453000.0;5739000.0;63898.0;3
218;453000.0;5739000.0;64445.0;4
218;453000.0;5739000.0;65387.0;5
218;453000.0;5739000.0;69153.0;6
218;453000.0;5739000.0;86400.0;5
218;453000.0;5739000.0;86400.0;4
218;453000.0;5739000.0;86400.0;3
218;453000.0;5739000.0;86400.0;2
218;453000.0;5739000.0;86400.0;1
218;453000.0;5739000.0;86400.0;0
370;463000.0;5753000.0;0.0;0
143;447000.0;5763000.0;0.0;0
418;467000.0;5733000.0;0.0;0
355;463000.0;5723000.0;0.0;0
188;451000.0;5737000.0;0.0;0
188;451000.0;5737000.0;0.0;1
188;451000.0;5737000.0;0.0;2
188;451000.0;5737000.0;25012.0;1
188;451000.0;5737000.0;25268.0;0
160;449000.0;5739000.0;0.0;0
160;449000.0;5739000.0;54255.0;1
160;449000.0;5739000.0;56768.0;0
554;477000.0;5715000.0;0.0;0
163;449000.0;5745000.0;0.0;0
562;477000.0;5731000.0;0.0;0
66;443000.0;5725000.0;0.0;0
99;445000.0;5733000.0;0.0;0
399;465000.0;5753000.0;0.0;0
141;447000.0;5759000.0;0.0;0
94;445000.0;5723000.0;0.0;0
94;445000.0;5723000.0;0.0;1
94;445000.0;5723000.0;28158.0;0
516;473000.0;5755000.0;0.0;0
411;467000.0;5719000.0;0.0;0
81;443000.0;5755000.0;0.0;0
309;459000.0;5747000.0;0.0;0
531;475000.0;5727000.0;0.0;0
4;439000.0;5717000.0;0.0;0
4;439000.0;5717000.0;0.0;1
4;439000.0;5717000.0;86400.0;0
387;465000.0;5729000.0;0.0;0
387;465000.0;5729000.0;0.0;1
387;465000.0;5729000.0;25874.0;0
124;447000.0;5725000.0;0.0;0
381;465000.0;5717000.0;0.0;0
381;465000.0;5717000.0;0.0;1
381;465000.0;5717000.0;0.0;2
381;465000.0;5717000.0;0.0;3
381;465000.0;5717000.0;86400.0;2
381;465000.0;5717000.0;86400.0;1
381;465000.0;5717000.0;86400.0;0
155;449000.0;5729000.0;0.0;0
533;475000.0;5731000.0;0.0;0
533;475000.0;5731000.0;0.0;1
533;475000.0;5731000.0;0.0;2
533;475000.0;5731000.0;0.0;3
533;475000.0;5731000.0;86400.0;2
533;475000.0;5731000.0;86400.0;1
533;475000.0;5731000.0;86400.0;0
130;447000.0;5737000.0;0.0;0
294;459000.0;5717000.0;0.0;0
547;475000.0;5759000.0;0.0;0
585;479000.0;5719000.0;0.0;0
33;441000.0;5717000.0;0.0;0
297;459000.0;5723000.0;0.0;0
50;441000.0;5751000.0;0.0;0
563;477000.0;5733000.0;0.0;0
368;463000.0;5749000.0;0.0;0
493;471000.0;5767000.0;0.0;0
199;451000.0;5759000.0;0.0;0
571;477000.0;5749000.0;0.0;0
607;479000.0;5763000.0;0.0;0
607;479000.0;5763000.0;0.0;1
607;479000.0;5763000.0;0.0;2
607;479000.0;5763000.0;86400.0;1
607;479000.0;5763000.0;86400.0;0
503;473000.0;5729000.0;0.0;0
503;473000.0;5729000.0;0.0;1
503;473000.0;5729000.0;60876.0;0
296;459000.0;5721000.0;0.0;0
157;449000.0;5733000.0;0.0;0
157;449000.0;5733000.0;0.0;1
157;449000.0;5733000.0;0.0;2
157;449000.0;5733000.0;0.0;3
157;449000.0;5733000.0;20003.0;2
157;449000.0;5733000.0;21235.0;1
157;449000.0;5733000.0;23158.0;0
157;449000.0;5733000.0;31357.0;1
157;449000.0;5733000.0;31401.0;2
157;449000.0;5733000.0;31805.0;1
157;449000.0;5733000.0;32366.0;2
157;449000.0;5733000.0;53022.0;3
157;449000.0;5733000.0;53626.0;2
157;449000.0;5733000.0;53831.0;1
157;449000.0;5733000.0;54994.0;2
157;449000.0;5733000.0;55365.0;1
157;449000.0;5733000.0;55835.0;2
157;449000.0;5733000.0;56076.0;1
157;449000.0;5733000.0;56117.0;0
157;449000.0;5733000.0;58059.0;1
157;449000.0;5733000.0;58531.0;0
157;449000.0;5733000.0;59282.0;1
157;449000.0;5733000.0;59440.0;2
157;449000.0;5733000.0;60279.0;1
157;449000.0;5733000.0;60279.0;2
157;449000.0;5733000.0;60505.0;3
157;449000.0;5733000.0;60848.0;4
157;449000.0;5733000.0;60915.0;3
157;449000.0;5733000.0;61214.0;2
157;449000.0;5733000.0;62402.0;3
157;449000.0;5733000.0;62495.0;2
157;449000.0;5733000.0;63803.0;3
157;449000.0;5733000.0;63975.0;4
157;449000.0;5733000.0;64261.0;5
157;449000.0;5733000.0;86400.0;4
157;449000.0;5733000.0;86400.0;3
157;449000.0;5733000.0;86400.0;2
157;449000.0;5733000.0;86400.0;1
157;449000.0;5733000.0;86400.0;0
200;451000.0;5761000.0;0.0;0
51;441000.0;5753000.0;0.0;0
263;457000.0;5713000.0;0.0;0
263;457000.0;5713000.0;0.0;1
263;457000.0;5713000.0;86400.0;0
498;473000.0;5719000.0;0.0;0
204;453000.0;5711000.0;0.0;0
495;473000.0;5713000.0;0.0;0
508;473000.0;5739000.0;0.0;0
508;473000.0;5739000.0;0.0;1
508;473000.0;5739000.0;86400.0;0
579;477000.0;5765000.0;0.0;0
460;469000.0;5759000.0;0.0;0
492;471000.0;5765000.0;0.0;0
612;481000.0;5715000.0;0.0;0
425;467000.0;5747000.0;0.0;0
425;467000.0;5747000.0;0.0;1
425;467000.0;5747000.0;86400.0;0
530;475000.0;5725000.0;0.0;0
222;453000.0;5747000.0;0.0;0
397;465000.0;5749000.0;0.0;0
181;451000.0;5723000.0;0.0;0
270;457000.0;5727000.0;0.0;0
158;449000.0;5735000.0;0.0;0
158;449000.0;5735000.0;0.0;1
158;449000.0;5735000.0;0.0;2
158;449000.0;5735000.0;23564.0;1
158;449000.0;5735000.0;25428.0;0
158;449000.0;5735000.0;62771.0;1
158;449000.0;5735000.0;86400.0;0
44;441000.0;5739000.0;0.0;0
437;469000.0;5713000.0;0.0;0
17;439000.0;5743000.0;0.0;0
240;455000.0;5725000.0;0.0;0
92;445000.0;5719000.0;0.0;0
156;449000.0;5731000.0;0.0;0
156;449000.0;5731000.0;0.0;1
156;449000.0;5731000.0;23438.0;0
53;441000.0;5757000.0;0.0;0
365;463000.0;5743000.0;0.0;0
445;469000.0;5729000.0;0.0;0
149;449000.0;5717000.0;0.0;0
64;443000.0;5721000.0;0.0;0
64;443000.0;5721000.0;0.0;1
64;443000.0;5721000.0;86400.0;0
38;441000.0;5727000.0;0.0;0
454;469000.0;5747000.0;0.0;0
178;451000.0;5717000.0;0.0;0
310;459000.0;5749000.0;0.0;0
617;481000.0;5725000.0;0.0;0
564;477000.0;5735000.0;0.0;0
287;457000.0;5761000.0;0.0;0
606;479000.0;5761000.0;0.0;0
606;479000.0;5761000.0;0.0;1
606;479000.0;5761000.0;86400.0;0
532;475000.0;5729000.0;0.0;0
132;447000.0;5741000.0;0.0;0
18;439000.0;5745000.0;0.0;0
215;453000.0;5733000.0;0.0;0
215;453000.0;5733000.0;0.0;1
215;453000.0;5733000.0;0.0;2
215;453000.0;5733000.0;0.0;3
215;453000.0;5733000.0;0.0;4
215;453000.0;5733000.0;0.0;5
215;453000.0;5733000.0;0.0;6
215;453000.0;5733000.0;0.0;7
215;453000.0;5733000.0;0.0;8
215;453000.0;5733000.0;19869.0;9
215;453000.0;5733000.0;21325.0;8
215;453000.0;5733000.0;22817.0;7
215;453000.0;5733000.0;22954.0;6
215;453000.0;5733000.0;23159.0;7
215;453000.0;5733000.0;23506.0;6
215;453000.0;5733000.0;23530.0;5
215;453000.0;5733000.0;23811.0;6
215;453000.0;5733000.0;23832.0;5
215;453000.0;5733000.0;24103.0;6
215;453000.0;5733000.0;24120.0;5
215;453000.0;5733000.0;24264.0;4
215;453000.0;5733000.0;24293.0;3
215;453000.0;5733000.0;24346.0;2
215;453000.0;5733000.0;24428.0;1
215;453000.0;5733000.0;24649.0;0
215;453000.0;5733000.0;30328.0;1
215;453000.0;5733000.0;30399.0;2
215;453000.0;5733000.0;30605.0;3
215;453000.0;5733000.0;30659.0;2
215;453000.0;5733000.0;31478.0;3
215;453000.0;5733000.0;31918.0;2
215;453000.0;5733000.0;32052.0;3
215;453000.0;5733000.0;32158.0;4
215;453000.0;5733000.0;33336.0;5
215;453000.0;5733000.0;34033.0;6
215;453000.0;5733000.0;49452.0;5
215;453000.0;5733000.0;50505.0;4
215;453000.0;5733000.0;50934.0;3
215;453000.0;5733000.0;51465.0;2
215;453000.0;5733000.0;52414.0;1
215;453000.0;5733000.0;52916.0;0
215;453000.0;5733000.0;53773.0;1
215;453000.0;5733000.0;54433.0;2
215;453000.0;5733000.0;54459.0;1
215;453000.0;5733000.0;55048.0;0
215;453000.0;5733000.0;55708.0;1
215;453000.0;5733000.0;55782.0;0
215;453000.0;5733000.0;60881.0;1
215;453000.0;5733000.0;61639.0;2
215;453000.0;5733000.0;61662.0;1
215;453000.0;5733000.0;63170.0;2
215;453000.0;5733000.0;63426.0;3
215;453000.0;5733000.0;63468.0;2
215;453000.0;5733000.0;63494.0;3
215;453000.0;5733000.0;63744.0;4
215;453000.0;5733000.0;63787.0;3
215;453000.0;5733000.0;63946.0;4
215;453000.0;5733000.0;63982.0;3
215;453000.0;5733000.0;65455.0;2
215;453000.0;5733000.0;65724.0;3
215;453000.0;5733000.0;65894.0;2
215;453000.0;5733000.0;66653.0;1
215;453000.0;5733000.0;66778.0;2
215;453000.0;5733000.0;66945.0;3
215;453000.0;5733000.0;67347.0;4
215;453000.0;5733000.0;67349.0;3
215;453000.0;5733000.0;67464.0;4
215;453000.0;5733000.0;67991.0;3
215;453000.0;5733000.0;69167.0;2
215;453000.0;5733000.0;70772.0;1
215;453000.0;5733000.0;71971.0;2
215;453000.0;5733000.0;86400.0;1
215;453000.0;5733000.0;86400.0;0
267;457000.0;5721000.0;0.0;0
441;469000.0;5721000.0;0.0;0
441;469000.0;5721000.0;0.0;1
441;469000.0;5721000.0;86400.0;0
478;471000.0;5737000.0;0.0;0
315;459000.0;5759000.0;0.0;0
301;459000.0;5731000.0;0.0;0
301;459000.0;5731000.0;25638.0;1
301;459000.0;5731000.0;25747.0;0
301;459000.0;5731000.0;29809.0;1
301;459000.0;5731000.0;31005.0;2
301;459000.0;5731000.0;31758.0;3
301;459000.0;5731000.0;55231.0;2
301;459000.0;5731000.0;56116.0;1
301;459000.0;5731000.0;56612.0;0
289;457000.0;5765000.0;0.0;0
73;443000.0;5739000.0;0.0;0
317;459000.0;5763000.0;0.0;0
257;455000.0;5759000.0;0.0;0
169;449000.0;5757000.0;0.0;0
642;483000.0;5717000.0;0.0;0
245;455000.0;5735000.0;0.0;0
245;455000.0;5735000.0;0.0;1
245;455000.0;5735000.0;0.0;2
245;455000.0;5735000.0;0.0;3
245;455000.0;5735000.0;0.0;4
245;455000.0;5735000.0;0.0;5
245;455000.0;5735000.0;0.0;6
245;455000.0;5735000.0;0.0;7
245;455000.0;5735000.0;0.0;8
245;455000.0;5735000.0;0.0;9
245;455000.0;5735000.0;20787.0;10
245;455000.0;5735000.0;22479.0;9
245;455000.0;5735000.0;22497.0;8
245;455000.0;5735000.0;22712.0;7
245;455000.0;5735000.0;22815.0;6
245;455000.0;5735000.0;23299.0;5
245;455000.0;5735000.0;23354.0;4
245;455000.0;5735000.0;23460.0;3
245;455000.0;5735000.0;23794.0;2
245;455000.0;5735000.0;23946.0;1
245;455000.0;5735000.0;24240.0;0
245;455000.0;5735000.0;31613.0;1
245;455000.0;5735000.0;32038.0;2
245;455000.0;5735000.0;32684.0;1
245;455000.0;5735000.0;32763.0;2
245;455000.0;5735000.0;33491.0;1
245;455000.0;5735000.0;52047.0;2
245;455000.0;5735000.0;52339.0;1
245;455000.0;5735000.0;54191.0;0
245;455000.0;5735000.0;60464.0;1
245;455000.0;5735000.0;60929.0;2
245;455000.0;5735000.0;61502.0;3
245;455000.0;5735000.0;61813.0;4
245;455000.0;5735000.0;62245.0;3
245;455000.0;5735000.0;62382.0;4
245;455000.0;5735000.0;62611.0;5
245;455000.0;5735000.0;62622.0;6
245;455000.0;5735000.0;63265.0;7
245;455000.0;5735000.0;63369.0;8
245;455000.0;5735000.0;63570.0;9
245;455000.0;5735000.0;63858.0;8
245;455000.0;5735000.0;64118.0;9
245;455000.0;5735000.0;64221.0;8
245;455000.0;5735000.0;64478.0;7
245;455000.0;5735000.0;64484.0;6
245;455000.0;5735000.0;64688.0;7
245;455000.0;5735000.0;64730.0;8
245;455000.0;5735000.0;64809.0;7
245;455000.0;5735000.0;64922.0;6
245;455000.0;5735000.0;65250.0;7
245;455000.0;5735000.0;65305.0;8
245;455000.0;5735000.0;65572.0;9
245;455000.0;5735000.0;65940.0;8
245;455000.0;5735000.0;66021.0;7
245;455000.0;5735000.0;66140.0;8
245;455000.0;5735000.0;66149.0;7
245;455000.0;5735000.0;66226.0;8
245;455000.0;5735000.0;66424.0;7
245;455000.0;5735000.0;66721.0;6
245;455000.0;5735000.0;66937.0;5
245;455000.0;5735000.0;67139.0;4
245;455000.0;5735000.0;67257.0;5
245;455000.0;5735000.0;67581.0;6
245;455000.0;5735000.0;68362.0;5
245;455000.0;5735000.0;68680.0;6
245;455000.0;5735000.0;68892.0;5
245;455000.0;5735000.0;69041.0;4
245;455000.0;5735000.0;70020.0;3
245;455000.0;5735000.0;86400.0;2
245;455000.0;5735000.0;86400.0;1
245;455000.0;5735000.0;86400.0;0
519;473000.0;5761000.0;0.0;0
519;473000.0;5761000.0;0.0;1
519;473000.0;5761000.0;86400.0;0
80;443000.0;5753000.0;0.0;0
442;469000.0;5723000.0;0.0;0
279;457000.0;5745000.0;0.0;0
186;451000.0;5733000.0;0.0;0
186;451000.0;5733000.0;0.0;1
186;451000.0;5733000.0;0.0;2
186;451000.0;5733000.0;0.0;3
186;451000.0;5733000.0;21722.0;2
186;451000.0;5733000.0;22514.0;1
186;451000.0;5733000.0;24216.0;0
186;451000.0;5733000.0;31610.0;1
186;451000.0;5733000.0;34168.0;2
186;451000.0;5733000.0;50653.0;3
186;451000.0;5733000.0;52453.0;2
186;451000.0;5733000.0;52546.0;1
186;451000.0;5733000.0;54814.0;0
186;451000.0;5733000.0;59846.0;1
186;451000.0;5733000.0;59920.0;0
186;451000.0;5733000.0;61787.0;1
186;451000.0;5733000.0;62470.0;0
186;451000.0;5733000.0;62943.0;1
186;451000.0;5733000.0;63264.0;2
186;451000.0;5733000.0;64277.0;3
186;451000.0;5733000.0;66935.0;2
186;451000.0;5733000.0;69443.0;1
186;451000.0;5733000.0;70545.0;2
186;451000.0;5733000.0;71409.0;1
186;451000.0;5733000.0;86400.0;0
74;443000.0;5741000.0;0.0;0
444;469000.0;5727000.0;0.0;0
444;469000.0;5727000.0;0.0;1
444;469000.0;5727000.0;86400.0;0
62;443000.0;5717000.0;0.0;0
62;443000.0;5717000.0;0.0;1
62;443000.0;5717000.0;0.0;2
62;443000.0;5717000.0;86400.0;1
62;443000.0;5717000.0;86400.0;0
405;465000.0;5765000.0;0.0;0
528;475000.0;5721000.0;0.0;0
326;461000.0;5723000.0;0.0;0
326;461000.0;5723000.0;0.0;1
326;461000.0;5723000.0;86400.0;0
271;457000.0;5729000.0;0.0;0
271;457000.0;5729000.0;0.0;1
271;457000.0;5729000.0;0.0;2
271;457000.0;5729000.0;22544.0;1
271;457000.0;5729000.0;24246.0;0
271;457000.0;5729000.0;30355.0;1
271;457000.0;5729000.0;30726.0;2
271;457000.0;5729000.0;31709.0;3
271;457000.0;5729000.0;31774.0;4
271;457000.0;5729000.0;32959.0;5
271;457000.0;5729000.0;51190.0;6
271;457000.0;5729000.0;51500.0;5
271;457000.0;5729000.0;52401.0;4
271;457000.0;5729000.0;53226.0;5
271;457000.0;5729000.0;53749.0;4
271;457000.0;5729000.0;54957.0;3
271;457000.0;5729000.0;55744.0;2
271;457000.0;5729000.0;56210.0;1
271;457000.0;5729000.0;56259.0;0
271;457000.0;5729000.0;62320.0;1
271;457000.0;5729000.0;64673.0;0
271;457000.0;5729000.0;64689.0;1
271;457000.0;5729000.0;65592.0;2
271;457000.0;5729000.0;68018.0;3
271;457000.0;5729000.0;68354.0;4
271;457000.0;5729000.0;69023.0;5
271;457000.0;5729000.0;72710.0;6
271;457000.0;5729000.0;86400.0;5
271;457000.0;5729000.0;86400.0;4
271;457000.0;5729000.0;86400.0;3
271;457000.0;5729000.0;86400.0;2
271;457000.0;5729000.0;86400.0;1
271;457000.0;5729000.0;86400.0;0
336;461000.0;5743000.0;0.0;0
467;471000.0;5715000.0;0.0;0
576;477000.0;5759000.0;0.0;0
643;483000.0;5719000.0;0.0;0
46;441000.0;5743000.0;0.0;0
371;463000.0;5755000.0;0.0;0
191;451000.0;5743000.0;0.0;0
350;463000.0;5713000.0;0.0;0
412;467000.0;5721000.0;0.0;0
412;467000.0;5721000.0;0.0;1
412;467000.0;5721000.0;0.0;2
412;467000.0;5721000.0;0.0;3
412;467000.0;5721000.0;86400.0;2
412;467000.0;5721000.0;86400.0;1
412;467000.0;5721000.0;86400.0;0
61;443000.0;5715000.0;0.0;0
147;449000.0;5713000.0;0.0;0
473;471000.0;5727000.0;0.0;0
151;449000.0;5721000.0;0.0;0
96;445000.0;5727000.0;0.0;0
366;463000.0;5745000.0;0.0;0
